SkillID	Level	IconID	Show	CombatShow	Formation	FormationCaster	PracticeID	SortOrder	Remark	Name	Desc	ShortDesc	SpecialDesc	KungfuDesc	HelpDesc	IsShowInNewSkill	CanDrag	SkillRelyOnShow	SkillRelyOnNotShow	IsShowNotLearn	IsHotkeyExitWhenForget	Buff	Debuff	BlackList	SimpleDesc	AutoSelectTarget
1611	0	13	1	1	0	0	0	1	(1611) 藏剑_灵峰剑式_子技能_霞流宝石非跳跃伤害	霞流宝石	<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)															
1612	0	13	0	0	0	0	0	1	(1612) 藏剑_灵峰剑式_子技能_霞流宝石驱散	霞流宝石	<SKILL PhysicsDamage>															
1613	1	2374	1	1	0	0	0	5	(1613) 峰插云景	峰插云景	消耗10点剑气，以重剑剑身猛击目标，将其击退15尺，目标无法使用轻功，持续2秒。\n对正在攻击你的近战敌人使用，使你可以拉开距离。通常在使用该招式后立即施展“鹤归孤山”追击敌人。		南北高峰相对峙，一片湖光烟雾中。													
1614	0	13	1	1	0	0	0	1	(1614) 碧空云雀_白风切裂爪(子技能)	白风切裂爪	测试技能															
1616	0	13	1	1	0	0	0	1	(1616) 战宝迦兰_王海银_普通攻击	攻击	测试技能															
1617	0	13	1	1	0	0	0	1	(1617) 战宝迦兰_朱癸_普通攻击	攻击	测试技能															
1618	0	13	1	1	0	0	0	1	(1618) 战宝迦兰_镇恶王_普通攻击	攻击	测试技能															
1619	0	13	1	1	0	0	0	1	(1619) 战宝迦兰_餐风_普通攻击	攻击	测试技能															
1620	0	13	1	1	0	0	0	1	(1620) 战宝迦兰_饮火_普通攻击	攻击	测试技能															
1621	0	13	1	1	0	0	0	1	(1621) 战宝迦兰_吞云_普通攻击	攻击	测试技能															
1622	0	13	1	1	0	0	0	1	(1622) 战宝迦兰_2号BOSS_朱癸_虫蛊·销魂烟	虫蛊·销魂烟	测试技能															
1623	0	13	1	1	0	0	0	1	(1623) 战宝迦兰_6号BOSS_火_真·烧云	真·烧云	测试技能															
1624	0	13	1	1	0	0	0	1	(1624) 战宝迦兰_4号BOSS_掌火_串火掌·烧云	串火掌·烧云	测试技能															
1625	0	13	1	1	0	0	0	1	(1625) NPC_石破天惊	石破天惊	测试技能															
1626	0	13	1	1	0	0	0	1	(1626) NPC_狂龙破日	狂龙破日	测试技能															
1627	0	13	1	1	0	0	0	1	(1627) NPC_翻天覆地	翻天覆地	测试技能															
1628	0	13	1	1	0	0	0	1	(1628) NPC_灭魂	灭魂	测试技能															
1629	0	13	1	1	0	0	0	1	(1629) NPC_阴阳重	阴阳重	测试技能															
1630	0	13	1	1	0	0	0	1	(1630) NPC_地动山摇	地动山摇	测试技能															
1631	0	13	1	1	0	0	0	1	(1631) NPC_撼乾坤	撼乾坤	测试技能															
1632	0	13	1	1	0	0	0	1	(1632) NPC_真·龙门三叠浪	真·龙门三叠浪	测试技能															
1633	0	13	1	1	0	0	0	1	(1633) NPC_撕咬	撕咬	测试技能															
1634	0	13	1	1	0	0	0	1	(1634) NPC_制裁	制裁	测试技能															
1635	0	13	1	1	0	0	0	1	(1635) NPC_气吞天下	气吞天下	测试技能															
1636	0	13	1	1	0	0	0	1	(1636) NPC_怒狮吼	怒狮吼	测试技能															
1637	0	13	1	1	0	0	0	1	(1637) NPC_真·拳印	真·拳印	测试技能															
1638	0	13	1	1	0	0	0	1	(1638) NPC_真·怒目	真·怒目	测试技能															
1639	0	13	1	1	0	0	0	1	(1639) NPC_真·震慑拳	真·震慑拳	测试技能															
1640	0	13	1	1	0	0	0	1	(1640) NPC_伪·守如山	伪·守如山	测试技能															
1641	0	13	1	1	0	0	0	1	(1641) NPC_混沌	混沌	测试技能															
1642	0	13	1	1	0	0	0	1	(1642) NPC_伪·浑沌	伪·混沌	测试技能															
1643	0	13	1	1	0	0	0	1	(1643) NPC_冰封三尺	冰封三尺	测试技能															
1644	0	13	1	1	0	0	0	1	(1644) NPC_剧毒	剧毒	测试技能															
1645	0	2375	1	1	0	0	0	6	(1645) 风来吴山	风来吴山	消耗50点剑气，发动旋风般的重剑攻击，5秒内对周围6尺内的最多10个目标造成<SUB 1905 0>外功伤害附加200%武器伤害。在此过程中你无法跳跃，不受控制招式影响（被拉除外）。该招式受额外的外功攻击加成。\n在与多名近战敌人进行战斗时使用效果最佳。<TALENT 2747 1 伤害提高3%，调息时间降低60秒><TALENT 2747 2 伤害提高6%，调息时间降低120秒><TALENT 2747 3 伤害提高10%，调息时间降低180秒><TALENT 2756 1 使周围目标多承受2次伤害><TALENT 2756 2 使周围目标多承受4次伤害>	外功伤害：提高到<SUB 1905 0>。	瑞云深处碧玲珑，吴山斜出锦屏风。													
1646	0	2363	1	1	0	0	0	1	(1646) 听雷	听雷	对目标造成<SUB 1706 0>外功伤害，问水诀内功下附加额外的100%武器伤害，不消耗剑气，山居剑意下附加额外的200%武器伤害，消耗10点剑气。<TALENT 2736 1 施展后额外获得10点剑气><TALENT 2736 2 施展后额外获得20点剑气><TALENT 2739 1 伤害提高5%><TALENT 2739 2 伤害提高10%><TALENT 2739 3 伤害提高15%>	外功伤害：提高到<SUB 1706 0>。	淡看风云，笑听雷霆。													1
1647	0	2365	1	1	0	0	0	2	(1647) 惊涛	惊涛	消耗10点剑气，使目标<BUFF 1720 0 desc>，持续<BUFF 1720 0 time>。\n控制技，能有效地使敌人减速。<TALENT 2762 1 山居剑意下施展后使目标定身，持续3秒>		惊涛拍浪，千层飞雪。													1
1648	0	13	1	1	0	0	0	1	(1648) 战宝迦兰_2号BOSS_朱癸_虫蛊·销魂	虫蛊·销魂	测试技能															
1648	1	33	1	1	0	0	0	1	(1648) 战宝迦兰_2号BOSS_朱癸_虫蛊·销魂	xxxx	上的发生的发生的发生的发															
1649	1	2366	1	1	0	0	0	3	(1649) 醉月	醉月	消耗10点剑气，猛击目标头颅，使其眩晕<BUFF 1721 0 time>。\n控制技，非常有效的控制手段。		醉酒花间，明月相邀。													1
1651	0	2368	1	1	0	0	0	5	(1651) 断潮	断潮	对目标造成<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)外功伤害，附加额外的200%武器伤害。外功招式会心后有30%几率可施展该招式，成功闪躲后可立即施展该招式，此技能会受额外的外功攻击加成。\n攻击技，在躲闪目标攻击后建议立刻使用。<TALENT 2748 1 命中目标后重置“云飞玉皇”的调息时间><TALENT 2760 1 命中目标获得5点剑气><TALENT 2760 2 命中目标获得10点剑气>	外功伤害：提高到<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)。	中流飞剑，斩断狂澜。													1
1652	0	13	1	1	0	0	0	1	(1652) 战宝迦兰_2号BOSS_朱癸_蛇蛊·葵之甲	蛇蛊·葵之甲	测试技能															
1653	0	13	1	1	0	0	0	1	(1653) 战宝迦兰_3号BOSS_平等王_火里栽莲	火里栽莲	测试技能															
1654	0	13	1	1	0	0	0	1	(1654) 战宝迦兰_5号BOSS_镇恶王_破冰掌	破冰掌	测试技能															
1655	1	2367	1	1	0	0	0	4	(1655) 探梅	探梅	若目标为队友，则冲刺到目标身边并解除其受到的控制效果，他获得“探梅”效果，同时你获得“寻梅”气劲，转移50%你制造的威胁值到该队友身上，持续40秒。若目标为敌人，则对目标的目标施展。\n辅助技，能有效地转移自身造成的威胁。<TALENT 2743 1 施展后使你和目标的移动速度提高20%，持续8秒><TALENT 2743 2 施展后使你和目标的移动速度提高40%，持续8秒>		踏雪寻梅，一探幽芳。													
1656	1	2369	1	1	0	0	0	6	(1656) 啸日	啸日	快速切换藏剑内功心法，并装备相应武器。当切换成“山居剑意”时，解除所有控制，并获得“啸日”气劲，<BUFF 1903 0 desc>（被拉除外），持续<BUFF 1903 0 time>，该气劲只可在“山居剑意”心法下维持。\n辅助技，在剑气积满后或被控制时使用效果最佳。<TALENT 64024 1 将“问水诀”心法切换至“山居剑意”后，“啸日”持续期间"夕照雷锋"或“云飞玉皇”对非侠士目标伤害提高35%>		辉同日月，道为中庸。													
1660	0	13	1	1	0	0	0	1	(1660) NPC_猛击	猛击	测试技能															
1661	0	13	1	1	0	0	0	1	(1661) NPC_龙卷风	龙卷风	测试技能															
1663	0	2388	1	1	0	0	0	1	(1663) 莺鸣柳	莺鸣柳	与手中之剑产生共鸣，使你<BUFF 1728 0 desc>，持续<BUFF 1728 0 time>。\n辅助技，能使你积蓄更多的剑气。		晓来闻莺鸣翠柳。													
1664	0	2389	1	1	0	0	0	2	(1664) 雪断桥	雪断桥	融入剑中之境，使你立即获得40点剑气。\n辅助技，使用于需要消耗大量剑气的时机。<TALENT 2740 1 调息时间降低10秒，施展后额外获得10点剑气><TALENT 2740 2 调息时间降低20秒，施展后额外获得20点剑气>	融入剑中之境，使你立即获得42点剑气。	踏雪断桥寻旧梦。													
1664	1	2389	1	1	0	0	0	2	(1664) 雪断桥	雪断桥	融入剑中之境，使你立即获得40点剑气。\n辅助技，使用于需要消耗大量剑气的时机。<TALENT 2740 1 调息时间降低10秒，施展后额外获得10点剑气><TALENT 2740 2 调息时间降低20秒，施展后额外获得20点剑气>	融入剑中之境，使你立即获得42点剑气。	踏雪断桥寻旧梦。													
1664	2	2389	1	1	0	0	0	2	(1664) 雪断桥	雪断桥	融入剑中之境，使你立即获得42点剑气。\n辅助技，使用于需要消耗大量剑气的时机。<TALENT 2740 1 调息时间降低10秒，施展后额外获得10点剑气><TALENT 2740 2 调息时间降低20秒，施展后额外获得20点剑气>	融入剑中之境，使你立即获得44点剑气。	踏雪断桥寻旧梦。													
1664	3	2389	1	1	0	0	0	2	(1664) 雪断桥	雪断桥	融入剑中之境，使你立即获得44点剑气。\n辅助技，使用于需要消耗大量剑气的时机。<TALENT 2740 1 调息时间降低10秒，施展后额外获得10点剑气><TALENT 2740 2 调息时间降低20秒，施展后额外获得20点剑气>	融入剑中之境，使你立即获得46点剑气。	踏雪断桥寻旧梦。													
1664	4	2389	1	1	0	0	0	2	(1664) 雪断桥	雪断桥	融入剑中之境，使你立即获得46点剑气。\n辅助技，使用于需要消耗大量剑气的时机。<TALENT 2740 1 调息时间降低10秒，施展后额外获得10点剑气><TALENT 2740 2 调息时间降低20秒，施展后额外获得20点剑气>	融入剑中之境，使你立即获得48点剑气。	踏雪断桥寻旧梦。													
1664	5	2389	1	1	0	0	0	2	(1664) 雪断桥	雪断桥	融入剑中之境，使你立即获得48点剑气。\n辅助技，使用于需要消耗大量剑气的时机。<TALENT 2740 1 调息时间降低10秒，施展后额外获得10点剑气><TALENT 2740 2 调息时间降低20秒，施展后额外获得20点剑气>	融入剑中之境，使你立即获得50点剑气。	踏雪断桥寻旧梦。													
1664	6	2389	1	1	0	0	0	2	(1664) 雪断桥	雪断桥	融入剑中之境，使你立即获得50点剑气。\n辅助技，使用于需要消耗大量剑气的时机。<TALENT 2740 1 调息时间降低10秒，施展后额外获得10点剑气><TALENT 2740 2 调息时间降低20秒，施展后额外获得20点剑气>	融入剑中之境，使你立即获得52点剑气。	踏雪断桥寻旧梦。													
1665	0	2390	1	1	0	0	0	3	(1665) 风吹荷	风吹荷	强制目标攻击自身5秒。\n用来保护气血值和防御都比你低的友方目标。		风过莲塘犹飘香。													1
1666	0	2391	1	1	0	0	0	4	(1666) 泉凝月	泉凝月	化解受到的伤害2500点，每25点身法额外化解100点，持续<BUFF 1754 0 time>。\n生存技，能及时提供较为有效的保护。<TALENT 64124 1 吸收量提高20%>		月冷寒泉凝不流。													
1667	0	2392	1	1	0	0	0	5	(1667) 梅隐香	梅隐香	使自身周围6尺内的队友体会剑中之境，<BUFF 1739 0 desc>，持续<BUFF 1738 0 time>。\n辅助技，能有效地提高自身和周围友方目标的外功伤害能力。	<BUFF 1739 0 desc>。	雪消梅隐香入土。													
1668	0	2364	1	1	0	0	0	6	(1668) 云栖松	云栖松	藏剑山庄独门身法，使自身闪避几率提高，持续<BUFF 2065 0 time>，同时<BUFF 1730 0 desc>，持续<BUFF 1730 0 time>。\n生存技，受到近战敌人攻击时使用效果最佳。<TALENT 64125 1 施展会卸除自身阴性、混元性、毒性、阳性、点穴不利效果各2个>	<BUFF 1730 0 desc>。	霞落秋水云栖松。													
1669	0	13	1	1	0	0	0	1	(1669) 战宝迦兰_6号BOSS_火_真·烧云(NPCAOE技能)	真·烧云	测试技能															
1680	0	13	1	1	0	0	0	1	(1680) 狩猎_射击	射击	测试技能															
1681	0	13	1	1	0	0	0	1	(1681) 狩猎_捕捉	捕捉	测试技能															
1682	0	13	1	1	0	0	0	1	(1682) 高老庄_刺骨针(伤害)	刺骨针	测试技能															
1684	1	13	1	1	0	0	0	1	(1684) 董龙_洪门空掌	洪门龙打	测试技能															
1685	1	13	1	1	0	0	0	1	(1685) 董龙_震地空掌	震地落虎	测试技能															
1687	1	13	1	1	0	0	0	1	(1687) 无言_四象轮回	四象轮回	测试技能															
1688	1	13	1	1	0	0	0	1	(1688) 无言_两仪化形	两仪化形	测试技能															
1689	1	13	1	1	0	0	0	1	(1689) 无言_六合独尊	六合独尊	测试技能															
1691	0	13	1	1	0	0	0	1	(1691) 狩猎_野蛮冲撞	野蛮冲撞	测试技能															
1700	0	13	1	1	0	0	0	1	(1700) 高老庄_跌打石	跌打石	测试技能															
1702	0	13	1	1	0	0	0	1	(1702) 宇文宝藏_鹧鸪弓	鹧鸪弓	测试技能															
1703	0	13	1	1	0	0	0	1	(1703) 宇文宝藏_凝肌散	凝肌散	测试技能															
1704	0	13	1	1	0	0	0	1	(1704) 狩猎_普通攻击	攻击	测试技能															
1706	0	13	1	1	0	0	0	1	(1706) 藏剑_君子风_听雷_问水诀	听雷	<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)															
1707	0	13	1	1	0	0	0	1	(1707) 藏剑_君子风_听雷_山居剑意	听雷	<SKILL PhysicsDamage>															
1708	0	13	1	1	0	0	0	1	(1708) 战宝迦兰_4号BOSS_掌火_串火掌·烈焰	串火掌·烈焰	测试技能															
1709	0	13	1	1	0	0	0	1	(1709) 藏剑_君子风_惊涛_问水诀	惊涛	测试技能															
1710	0	13	1	1	0	0	0	1	(1710) 藏剑_君子风_惊涛_山居剑意	惊涛	测试技能															
1711	0	13	1	1	0	0	0	1	(1711) 藏剑_君子风_醉月_问水诀	醉月	测试技能															
1712	0	13	1	1	0	0	0	1	(1712) 藏剑_君子风_醉月_山居剑意	醉月	测试技能															
1713	0	13	1	1	0	0	0	1	(1713) 战宝迦兰_4号BOSS_掌火_掌火的注视	注视	测试技能															
1715	1	13	1	1	0	0	0	1	(1715) 英雄天子峰_5号boss_李裳秋_软猬甲	软猬甲	测试技能															
1716	0	13	1	1	0	0	0	1	(1716) 门派掌门通用普通攻击	攻击	测试技能															
1717	0	13	1	1	0	0	0	1	(1717) 高老庄_猛击	猛击	测试技能															
1718	0	13	1	1	0	0	0	1	(1718) 高老庄_蔽日铁蛋	蔽日铁蛋	测试技能															
1719	0	13	1	1	0	0	0	1	(1719) 剑冢_1号boss_叶无心_四季剑法	四季剑法	测试技能															
1720	1	2366	1	1	0	0	0	1	(1720) 基本属性	问水	气血最大值提高131点，外功会心等级提高5点，外功命中等级提高8点，闪躲等级提高7点，化劲率提高10%。															
1720	2	2366	1	1	0	0	0	1	(1720) 基本属性	问水	气血最大值提高256点，外功会心等级提高7点，外功命中等级提高11点，闪躲等级提高9点，化劲率提高10%。															
1720	3	2366	1	1	0	0	0	1	(1720) 基本属性	问水	气血最大值提高611点，外功会心等级提高10点，外功命中等级提高14点，闪躲等级提高12点，化劲率提高10%。															
1720	4	2366	1	1	0	0	0	1	(1720) 基本属性	问水	气血最大值提高902点，外功会心等级提高12点，外功命中等级提高18点，闪躲等级提高15点，化劲率提高10%。															
1720	5	2366	1	1	0	0	0	1	(1720) 基本属性	问水	气血最大值提高1193点，外功会心等级提高14点，外功命中等级提高21点，闪躲等级提高17点，化劲率提高10%。															
1720	6	2366	1	1	0	0	0	1	(1720) 基本属性	问水	气血最大值提高1484点，外功会心等级提高18点，外功命中等级提高27点，闪躲等级提高23点，化劲率提高10%。															
1720	7	2366	1	1	0	0	0	1	(1720) 基本属性	问水	气血最大值提高1775点，外功会心等级提高22点，外功命中等级提高34点，闪躲等级提高28点，内外功防御等级提高100点，化劲率提高10%。															
1720	8	2366	1	1	0	0	0	1	(1720) 基本属性	问水	气血最大值提高2113点，外功会心等级提高52点，外功命中等级提高79点，闪躲等级提高66点，内外功防御等级提高200点，化劲率提高20%。															
1721	1	2368	1	1	0	0	0	2	(1721) 默认属性	心剑	每点身法额外增加1.3点外功攻击，0.1点外功会心等级。该效果为固定效果，不受其他效果影响。近身武器攻击每命中目标一次则自身获得10点剑气。															
1722	1	2376	0	0	0	0	0	3	(1722) 20级属性	问水	每点身法额外增加1点外功攻击，0.05点外功会心等级。															
1723	1	2367	0	0	0	0	0	6	(1723) 50级属性	燕返	施展“探梅”，自身和友方<BUFF 1796 0 desc>，持续<BUFF 1796 0 time>。															
1724	1	2392	0	0	0	0	0	5	(1724) 40级属性	香梅	若自身有“香梅”气劲，或者对有“梅隐香”效果的敌对目标施展“梦泉虎跑”，将不会再随机切换目标。															
1725	1	2389	0	0	0	0	0	4	(1725) 30级属性	灵蕴	施展“雪断桥”额外获得20点剑气。															
1726	1	2385	0	0	0	0	0	7	(1726) 60级属性	碧环	施展“玉泉鱼跃”使冲刺路径上的目标锁足。															
1727	1	2387	0	0	0	0	0	8	(1727) 70级属性	御天	施展“梦泉虎跑”时受到的伤害降低60%。															
1728	1	2367	1	1	0	0	0	1	(1728) 基本属性	山居	气血最大值提高131点，外功会心等级提高5点，外功命中等级提高8点，闪躲等级提高7点，化劲率提高10%。															
1728	2	2367	1	1	0	0	0	1	(1728) 基本属性	山居	气血最大值提高256点，外功会心等级提高7点，外功命中等级提高11点，闪躲等级提高9点，化劲率提高10%。															
1728	3	2367	1	1	0	0	0	1	(1728) 基本属性	山居	气血最大值提高611点，外功会心等级提高10点，外功命中等级提高14点，闪躲等级提高12点，化劲率提高10%。															
1728	4	2367	1	1	0	0	0	1	(1728) 基本属性	山居	气血最大值提高902点，外功会心等级提高12点，外功命中等级提高18点，闪躲等级提高15点，化劲率提高10%。															
1728	5	2367	1	1	0	0	0	1	(1728) 基本属性	山居	气血最大值提高1193点，外功会心等级提高14点，外功命中等级提高21点，闪躲等级提高17点，化劲率提高10%。															
1728	6	2367	1	1	0	0	0	1	(1728) 基本属性	山居	气血最大值提高1484点，外功会心等级提高18点，外功命中等级提高27点，闪躲等级提高23点，化劲率提高10%。															
1728	7	2367	1	1	0	0	0	1	(1728) 基本属性	山居	气血最大值提高1775点，外功会心等级提高22点，外功命中等级提高34点，闪躲等级提高28点，内外功防御等级提高100点，化劲率提高10%。															
